arm,seed,exp,tf,gene,lfc,scored
matched,0,DataSet_01_217,TAL1,ESR2,0.03206,True
matched,0,DataSet_01_218,PTEN,ACHE,-0.02532,False
matched,0,DataSet_01_220,HIF1A,SOD2,-0.03104,True
matched,0,DataSet_01_222,KLF9,B4GALT5,0.13432,True
matched,0,DataSet_01_223,FOXM1,BMI1,0.0,True
matched,0,DataSet_01_224,HIF1A,IFNA1,0.0,True
matched,0,DataSet_01_226,KLF2,DR1,-0.36759,True
matched,0,DataSet_01_228,HIF1A,FAS,-0.03522,True
matched,0,DataSet_01_233,FOXA1,ADCYAP1,0.65317,True
matched,0,DataSet_01_238,NFYB,AASDHPPT,-0.003,True
matched,0,DataSet_01_244,ETS1,GNRHR,0.00621,True
matched,0,DataSet_01_246,TLX1,APOC2,0.0,True
matched,0,DataSet_01_247,GATA6,MCM7,-0.50886,True
matched,0,DataSet_01_248,SMAD2,ACAT2,0.0,True
matched,0,DataSet_01_255,YBX1,GCM1,0.3221,True
matched,0,DataSet_01_256,YBX1,GABRB3,-0.031,True
matched,0,DataSet_01_257,YBX1,KRT19,-0.52749,True
matched,0,DataSet_01_258,YBX1,CYP2A6,0.04498,True
matched,0,DataSet_01_260,SOX4,ESRRG,0.07648,True
matched,0,DataSet_01_261,NFKB2,FCGR1A,-0.03287,True
matched,0,DataSet_01_267,FOXO3,CSF1R,-0.0665,True
matched,0,DataSet_01_269,SIX4,ABCE1,-1.32044,True
matched,0,DataSet_01_276,PTEN,ME3,-0.04032,False
matched,0,DataSet_01_277,SALL4,EGLN1,0.56962,True
matched,0,DataSet_01_280,ESRRA,ABCA12,-0.02884,True
matched,0,DataSet_01_281,MSX1,HLA-DQB1,-0.62351,True
matched,0,DataSet_01_282,IRF7,PF4,0.0218,True
matched,0,DataSet_01_283,AHR,MET,-1.33653,True
matched,0,DataSet_01_293,POSTN,HMGCR,-0.57778,False
matched,0,DataSet_01_295,TFAP4,BIN1,-2.95218,True
matched,0,DataSet_01_299,SOX7,APCDD1,0.2677,True
matched,0,DataSet_01_300,SOX17,LEFTY2,-0.2933,True
matched,0,DataSet_01_301,PTEN,PLAU,0.37364,False
matched,0,DataSet_01_302,PTEN,ACHE,-0.19513,False
matched,0,DataSet_01_303,PTEN,CEBPA,0.83695,False
matched,0,DataSet_01_304,ETV5,CREB3,-0.20258,True
matched,0,DataSet_01_305,HOXA5,AGRP,0.00564,True
matched,0,DataSet_01_306,NR2E1,ALPP,-0.11658,True
matched,0,DataSet_01_308,SOX9,IL13,0.36811,True
matched,0,DataSet_01_309,SOX9,EPO,0.60179,True
matched,0,DataSet_01_312,TFAP2C,EDNRB,0.44512,True
matched,0,DataSet_01_313,OVOL2,ADAMTSL4,0.43034,False
matched,0,DataSet_01_318,ELK3,AFMID,0.28466,True
matched,0,DataSet_01_324,MYC,FOXP3,0.40181,True
matched,0,DataSet_01_327,TP63,CARM1,-0.24456,True
matched,0,DataSet_01_330,TP63,HAMP,-0.0622,True
matched,0,DataSet_01_332,TOX,ABCG4,0.0,True
matched,0,DataSet_01_333,HOXC6,CCL13,0.48109,True
matched,0,DataSet_01_336,GRHL3,APPL1,0.0,True
matched,0,DataSet_01_337,REST,ISL1,-0.35614,True
matched,0,DataSet_01_338,REST,CYP8B1,0.03082,True
matched,0,DataSet_01_339,KLF4,NFYA,-0.10332,True
matched,0,DataSet_01_340,KLF7,AIMP2,0.06846,True
matched,0,DataSet_01_342,KLF7,AMBP,-0.2024,True
matched,0,DataSet_01_347,GATA3,CAV1,-0.36209,True
matched,0,DataSet_01_348,HIF1A,COL1A1,0.68179,True
matched,0,DataSet_01_349,SOX2,FGF8,-0.06904,True
matched,0,DataSet_01_354,ELK1,ANK1,-0.02647,True
matched,0,DataSet_01_356,ETV4,ADCY4,-0.23876,True
matched,0,DataSet_01_357,CDX2,SCARB1,-0.48915,True
matched,0,DataSet_01_360,SOX17,IRF3,0.05943,True
matched,0,DataSet_02_001,DROSHA,ANXA8,0.0,False
matched,0,DataSet_02_007,PTBP1,BEX2,0.31364,False
matched,0,DataSet_02_009,POLR2G,ABHD10,0.37206,False
matched,0,DataSet_02_012,SRSF4,AADAC,0.0,False
matched,0,DataSet_02_013,SRSF9,AA06,0.0,False
matched,0,DataSet_02_015,HOXB9,ABCB8,0.00571,True
matched,0,DataSet_02_016,JUND,DIO1,1.10309,True
matched,0,DataSet_02_018,STAT2,ARHGEF1,0.0,True
matched,0,DataSet_02_023,STAT1,CAT,0.21637,True
matched,0,DataSet_02_025,USF2,COL5A2,0.0,True
matched,0,DataSet_02_026,USF1,FHL2,0.52512,True
matched,0,DataSet_02_032,NFE2L1,BST2,0.18546,True
matched,0,DataSet_02_033,TEAD2,A2ML1,0.18442,True
matched,0,DataSet_02_039,RELA,LEP,0.0,True
matched,0,DataSet_02_040,TEAD4,ABCF2,0.10042,True
matched,0,DataSet_02_042,SP2,ACR,0.0,True
matched,0,DataSet_02_044,ZC3H11A,AGGF1,0.0,False
matched,0,DataSet_02_048,SMAD5,ABCD4,0.12732,True
matched,0,DataSet_02_051,HDAC8,AFF3,0.22239,False
matched,0,DataSet_02_053,TLE2,AIRE,-2.58496,False
matched,0,DataSet_02_054,ATF3,FOXO3,-0.41064,True
matched,0,DataSet_02_055,DLX1,ACVR1C,0.49381,True
matched,0,DataSet_02_058,HMBOX1,ABHD12,0.09183,False
matched,0,DataSet_02_061,RFX5,AGA,0.08797,True
matched,0,DataSet_02_063,TRIM28,CHUK,0.28372,True
matched,0,DataSet_02_071,TFDP1,ALDH1A3,0.0,True
matched,0,DataSet_02_075,HMGA1,DHCR24,0.20052,True
matched,0,DataSet_02_078,SIX5,ABI2,-0.70206,False
matched,0,DataSet_02_079,HMGN1,ARAP1,0.06165,False
matched,0,DataSet_02_082,ZBTB33,AAMP,0.22058,True
matched,0,DataSet_02_088,ILF2,AADACL3,0.0,False
matched,0,DataSet_02_090,SRSF9,ABCF3,0.14548,False
matched,0,DataSet_02_091,HNRNPK,APOF,-1.34932,False
matched,0,DataSet_02_096,HNRNPL,ACTR6,0.0,False
matched,0,DataSet_02_097,U2AF1,EEF1A2,-1.77131,False
matched,0,DataSet_02_099,PSIP1,CELA2A,0.0,False
matched,0,DataSet_02_100,RBM17,AADAT,-0.14782,False
matched,0,DataSet_02_101,RBFOX2,CA1,0.0,False
matched,0,DataSet_02_103,FIP1L1,ABCA13,0.0,False
matched,0,DataSet_02_104,HDGF,ADARB2,0.0,True
matched,0,DataSet_02_105,U2AF2,AIP,0.28951,False
matched,0,DataSet_02_107,SSB,AAAS,0.03247,False
matched,0,DataSet_02_108,ZNF622,AFF1,0.18484,False
matched,0,DataSet_02_110,GTF2F1,BARD1,-0.19075,False
matched,0,DataSet_02_111,RBM39,AARS2,-0.86721,False
matched,0,DataSet_02_114,XRCC5,BAG2,0.0,False
matched,0,DataSet_02_115,PCBP1,AOX1,-0.25215,False
matched,0,DataSet_02_117,SUB1,ADAMTS5,0.0,False
matched,0,DataSet_02_120,PTBP1,ASXL3,0.0,False
matched,0,DataSet_02_121,RBM34,ABCA11P,0.0,False
matched,0,DataSet_02_123,PCBP2,A1BG-AS1,-0.73697,False
matched,0,DataSet_02_124,FUS,EEF1A2,-0.47061,False
matched,0,DataSet_02_126,SNRNP70,ABCC11,1.0,False
matched,0,DataSet_02_128,PRPF4,AAK1,-0.56762,False
matched,0,DataSet_02_130,POLR2G,A1BG,0.27432,False
matched,0,DataSet_02_131,PTBP1,ACR,0.0,False
matched,0,DataSet_02_133,SRSF7,APBA1,0.0,False
matched,0,DataSet_02_136,HNRNPK,ADAM19,-0.09311,False
matched,0,DataSet_02_137,PCBP1,ALS2,0.17036,False
matched,0,DataSet_02_138,RBM17,ABCF3,0.06757,False
matched,0,DataSet_02_139,RBFOX2,EEF1A2,0.66348,False
matched,0,DataSet_02_140,TAF15,AADAT,0.0,False
matched,0,DataSet_02_141,RBM34,A2LD1,0.0,False
matched,0,DataSet_02_144,PTBP1,APBB1,-0.10236,False
matched,0,DataSet_02_145,DROSHA,AQP4,0.0,False
matched,0,DataSet_02_147,FIP1L1,ABCA9,-2.0,False
matched,0,DataSet_02_148,ILF3,ACOT7,-0.30992,False
matched,0,DataSet_02_151,RBM39,ADARB2,0.0,False
matched,0,DataSet_02_152,ILF2,AARS,-0.32695,False
matched,0,DataSet_02_154,SRSF4,AADACL3,0.0,False
matched,0,DataSet_02_155,FUS,CA1,0.04107,False
matched,0,DataSet_02_156,HNRNPUL1,AQP7,-0.08246,False
matched,0,DataSet_02_157,GTF2F1,CBFB,0.08969,False
matched,0,DataSet_02_158,PSIP1,ACSL5,-0.52026,False
matched,0,DataSet_02_159,XRCC5,ARRB2,0.16767,False
matched,0,DataSet_02_160,HNRNPL,APCDD1,0.0,False
matched,0,DataSet_02_161,SUB1,ADH4,0.0,False
matched,0,DataSet_02_164,SSB,AADAT,0.0,False
matched,0,DataSet_02_168,RBM22,AADACL4,0.0,False
matched,0,DataSet_02_170,U2AF2,ADIPOR1,0.351,False
matched,0,DataSet_02_172,ZFX,ABCF3,0.18765,True
matched,0,DataSet_02_175,LMNA,ADAMTS7,0.0,False
matched,0,DataSet_02_185,CTCF,ATF5,-0.30297,True
matched,0,DataSet_02_190,RAD21,ADAMTS4,0.0,False
matched,0,DataSet_02_192,MAX,ADAMTS4,0.0,True
matched,0,DataSet_02_195,LMNB1,ABCC6P1,0.848,False
matched,0,DataSet_02_206,ZFX,AAGAB,-0.04102,True
matched,0,DataSet_03_002,AKT1,BIRC5,-0.2089253,False
matched,0,DataSet_03_004,AR,RB1,0.3532765,True
matched,0,DataSet_03_005,AR,FOXP3,0.6348563,True
matched,0,DataSet_03_007,AR,SPP1,-0.05397967,True
matched,0,DataSet_03_013,ARID1A,ABCC6P1,0.0,True
matched,0,DataSet_03_017,ATF3,CFLAR,-0.1065309,True
matched,0,DataSet_03_018,ATF4,ANKRD1,-2.475462,True
matched,0,DataSet_03_021,BAG1,CLDN4,0.0,False
matched,0,DataSet_03_022,BATF3,AIP,-0.121773,False
matched,0,DataSet_03_026,BCL6,JUNB,0.2522253,True
matched,0,DataSet_03_031,CASP8AP2,CD68,0.0,False
matched,0,DataSet_03_035,CCNB1,TNFSF10,-0.40307,False
matched,0,DataSet_03_049,CEBPB,GNRH1,0.8741281,True
matched,0,DataSet_03_056,CTCF,EIF4E,0.06182045,True
matched,0,DataSet_03_059,CTNNB1,COL1A2,0.0,True
matched,0,DataSet_03_060,E2F1,CDKN2B,-0.3752875,True
matched,0,DataSet_03_063,E2F7,ADCY3,-0.1584805,True
matched,0,DataSet_03_065,EP300,IVL,0.0,True
matched,0,DataSet_03_066,ERBB2,SIRT1,0.4835487,False
matched,0,DataSet_03_073,ETS1,SCGB1A1,0.09285714,True
matched,0,DataSet_03_074,ETS1,GRIN1,0.01666667,True
matched,0,DataSet_03_075,ETV6,ATF7,-0.06588,True
matched,0,DataSet_03_078,FLI1,CCL19,-0.0114182,True
matched,0,DataSet_03_080,FOXA1,ADM,1.04337,True
matched,0,DataSet_03_085,FOXD1,ABCB6,-0.04549294,True
matched,0,DataSet_03_087,FOXF2,ABCF1,0.08627947,True
matched,0,DataSet_03_089,FOXK1,AFF3,-0.086425,False
matched,0,DataSet_03_090,FOXM1,FOXO3,0.0,True
matched,0,DataSet_03_091,FOXM1,CFLAR,-0.1950718,True
matched,0,DataSet_03_093,FOXM1,PIK3C3,0.135625,True
matched,0,DataSet_03_096,FOXO1,CASP1,-0.2002362,True
matched,0,DataSet_03_100,GATA2,ADRA1D,-0.2675259,True
matched,0,DataSet_03_108,GATA6,MCM7,0.2145095,True
matched,0,DataSet_03_110,GATA6,APOM,-0.1253889,True
matched,0,DataSet_03_113,GRHL3,AMY1A,0.0,True
matched,0,DataSet_03_114,HDAC3,BLMH,0.135242,True
matched,0,DataSet_03_116,HES6,CKS2,0.2516898,True
matched,0,DataSet_03_117,HES6,BID,0.07103392,True
matched,0,DataSet_03_119,HIF1A,HBG1,0.0,True
matched,0,DataSet_03_122,HINFP,CD1A,-0.031499,True
matched,0,DataSet_03_123,HINFP,ACLY,-0.1687705,True
matched,0,DataSet_03_124,HMGA1,AANAT,0.1372423,True
matched,0,DataSet_03_127,HOXB7,ALDH1A1,-0.1023957,True
matched,0,DataSet_03_128,HOXC4,ACOT8,-0.01217057,False
matched,0,DataSet_03_129,HSF1,BDKRB1,0.0834725,True
matched,0,DataSet_03_143,JUN,BGLAP,0.3968301,True
matched,0,DataSet_03_148,KLF5,CHEK2,0.194341,True
matched,0,DataSet_03_149,KLF5,GJA5,0.1975863,True
matched,0,DataSet_03_150,KLF5,ERG,0.2498347,True
matched,0,DataSet_03_151,KLF5,CLDN2,1.758163,True
matched,0,DataSet_03_155,MAFB,EDNRB,0.15,True
matched,0,DataSet_03_165,MITF,CR2,0.1029954,True
matched,0,DataSet_03_168,MITF,CAT,-0.7365438,True
matched,0,DataSet_03_173,MYB,CD4,-0.068,True
matched,0,DataSet_03_178,MYC,AKT1,0.2621715,True
matched,0,DataSet_03_189,NCOA1,ABCB8,0.0,True
matched,0,DataSet_03_190,NCOA2,ABCB6,0.0,True
matched,0,DataSet_03_191,NCOA3,KDM3A,0.4861727,True
matched,0,DataSet_03_192,NCOR1,CYP8B1,-0.2510781,True
matched,0,DataSet_03_199,NMI,AARS2,-0.316003,False
matched,0,DataSet_03_200,NPAT,CD68,0.0,False
matched,0,DataSet_03_201,NPAT,CASP8AP2,0.000826,False
matched,0,DataSet_03_202,NR2F2,CTSK,-0.06642884,True
matched,0,DataSet_03_205,PARK7,CCL15,0.0,True
matched,0,DataSet_03_207,PBX1,BAD,-0.0065845,True
matched,0,DataSet_03_208,PBX1,CDH17,0.01065267,True
matched,0,DataSet_03_209,PBX1,CDH17,0.1014733,True
matched,0,DataSet_03_211,PHB,ABHD12,0.3857941,False
matched,0,DataSet_03_214,PPARG,FN1,0.7466667,True
matched,0,DataSet_03_217,PRRX1,ATXN7,0.1154684,True
matched,0,DataSet_03_220,RBL2,APOE,-0.4741627,False
matched,0,DataSet_03_221,RCHY1,ADRA1A,0.0,False
matched,0,DataSet_03_222,RELA,CYP1A1,-0.375,True
matched,0,DataSet_03_223,RELA,MAPK8,0.4035714,True
matched,0,DataSet_03_225,RELB,LMO2,0.182315,True
matched,0,DataSet_03_228,REST,LIPE,0.0263265,True
matched,0,DataSet_03_229,SATB1,CD5,0.06831255,True
matched,0,DataSet_03_232,SKP2,IGF1R,-0.6045857,False
matched,0,DataSet_03_235,SMARCA4,HNF4A,0.0,True
matched,0,DataSet_03_236,SMARCC1,CPS1,0.5519047,True
matched,0,DataSet_03_237,SOX11,ABCA9,0.6068264,True
matched,0,DataSet_03_238,SOX11,AARS,-0.2686958,True
matched,0,DataSet_03_239,SOX11,ABCA5,0.03883173,True
matched,0,DataSet_03_241,SOX2,ACTA2,0.4008136,True
matched,0,DataSet_03_242,SOX2,DDIT3,-0.45784,True
matched,0,DataSet_03_244,SOX2,GCG,0.0039572,True
matched,0,DataSet_03_246,SOX4,ADH1B,1.072756,True
matched,0,DataSet_03_249,SP1,MAPK1,-0.204822,True
matched,0,DataSet_03_251,SP1,ERBB2,0.8345265,True
matched,0,DataSet_03_253,SPIB,DST,-0.0004435,True
matched,0,DataSet_03_255,SSRP1,AADAT,0.06105,True
matched,0,DataSet_03_256,STAT1,WNT2,0.2110517,True
matched,0,DataSet_03_258,STAT3,RARA,-0.6601151,True
matched,0,DataSet_03_259,STAT3,NR0B2,-0.019396,True
matched,0,DataSet_03_260,STAT3,GCK,-0.1470133,True
matched,0,DataSet_03_261,STAT3,MBP,-0.2066531,True
matched,0,DataSet_03_262,STAT3,MEF2C,0.0,True
matched,0,DataSet_03_264,STAT6,ITGB3,-0.2351912,True
matched,0,DataSet_03_267,TCF7L1,ABHD12,-0.0516159,True
matched,0,DataSet_03_271,TET2,C1QTNF3,-0.12282,False
matched,0,DataSet_03_273,TET3,ANK2,0.151645,False
matched,0,DataSet_03_274,TFAP2C,DSG4,-0.675267,True
matched,0,DataSet_03_275,TFE3,ARID3A,-0.1930831,True
matched,0,DataSet_03_277,TP53,CDKN1B,0.5457997,True
matched,0,DataSet_03_284,TWIST2,CCNE2,0.419892,True
matched,0,DataSet_03_287,ZHX2,ACVRL1,-0.06413,True
matched,0,DataSet_03_294,ZNF750,ACMSD,-0.0754635,False
matched,0,DataSet_04_002,CDC5L,ADAT2,-0.7755083,False
matched,0,DataSet_04_003,CHCHD3,A1CF,0.0,False
matched,0,DataSet_04_004,CIZ1,ABCC11,1.125531,False
matched,0,DataSet_04_006,DDX59,ABCD4,-0.04366886,False
matched,0,DataSet_04_010,FUBP1,ACTL6A,-0.4189762,False
matched,0,DataSet_04_011,FUBP3,ABCC10,-0.1544933,False
matched,0,DataSet_04_012,MARK2,AASDH,-0.4494895,False
matched,0,DataSet_04_015,NKRF,ABCF3,-0.1817841,True
matched,0,DataSet_04_016,NUP35,ABHD1,0.0,False
matched,0,DataSet_04_018,RPS3,AMPD1,0.1805722,False
matched,0,DataSet_04_019,SMAD2,CCNE2,0.5341981,True
matched,0,DataSet_04_020,SMAD4,FLT3,0.0,True
matched,0,DataSet_04_022,STAT1,MEF2C,-0.2285737,True
matched,0,DataSet_04_024,YBX1,IRF3,0.1476159,True
matched,0,DataSet_04_026,ANXA2,ADD1,-0.0156566,False
matched,0,DataSet_04_028,CIZ1,ABCC6P2,0.2523772,False
matched,0,DataSet_04_032,FUBP1,AQP9,0.0,False
matched,0,DataSet_04_036,SMAD2,CES2,-0.1106171,True
matched,0,DataSet_04_037,SMAD4,DNMT3A,0.244699,True
matched,0,DataSet_04_039,SRPK2,ACO2,-0.04169596,False
matched,0,DataSet_04_041,YBX1,ASNS,0.7482207,True
matched,1,DataSet_01_006,PROX1,EREG,-1.28503,True
matched,1,DataSet_01_007,NR2F2,DES,2.31389,True
matched,1,DataSet_01_008,WT1,GFAP,-0.17331,True
matched,1,DataSet_01_010,TP53,CYP19A1,0.38746,True
matched,1,DataSet_01_011,TP53,IL6,1.0442,True
matched,1,DataSet_01_012,FLI1,CA2,0.09095,True
matched,1,DataSet_01_013,FLI1,HLA-G,0.03523,True
matched,1,DataSet_01_014,FLI1,LGALS3,0.12419,True
matched,1,DataSet_01_015,FLI1,CCR4,0.0,True
matched,1,DataSet_01_016,FLI1,CEACAM1,-0.03376,True
matched,1,DataSet_01_017,ERG,MAOA,0.99587,True
matched,1,DataSet_01_018,YY1,SCNN1A,0.40957,True
matched,1,DataSet_01_021,STAT1,ADRA1D,0.4925,True
matched,1,DataSet_01_025,MITF,DNMT1,-0.00585,True
matched,1,DataSet_01_026,PAX3,ABCC3,0.04596,True
matched,1,DataSet_01_027,PAX3,MET,-0.02051,True
matched,1,DataSet_01_029,ATM,BCL6,-0.76062,False
matched,1,DataSet_01_030,RELA,VDR,-0.58635,True
matched,1,DataSet_01_031,TP53,CDKN2A,0.26719,True
matched,1,DataSet_01_033,ATF3,CASP8,-0.29685,True
matched,1,DataSet_01_034,EGR3,ERCC3,0.0,True
matched,1,DataSet_01_036,ETV1,BCL11A,0.06457,True
matched,1,DataSet_01_037,TP53,PRL,-0.26599,True
matched,1,DataSet_01_038,TP53,CCL2,-0.44,True
matched,1,DataSet_01_042,POU5F1,CCNE1,-0.20131,True
matched,1,DataSet_01_043,CBFB,ALCAM,-0.21186,False
matched,1,DataSet_01_044,MYB,FAS,-0.40756,True
matched,1,DataSet_01_045,PRDM14,ADH6,0.0,False
matched,1,DataSet_01_049,STAT3,DUSP1,0.49908,True
matched,1,DataSet_01_051,RARA,STAT3,0.33758,True
matched,1,DataSet_01_053,TFAP2C,ANGPTL4,0.20941,True
matched,1,DataSet_01_058,BACH1,APOBEC3G,-0.05535,True
matched,1,DataSet_01_059,BACH1,CBX2,0.03814,True
matched,1,DataSet_01_060,NFE2L2,BNIP3,-1.31062,True
matched,1,DataSet_01_068,TP53,CREBBP,0.08581,True
matched,1,DataSet_01_071,ELF5,AASDHPPT,-0.00953,True
matched,1,DataSet_01_073,ZNF148,BCOR,-0.15456,True
matched,1,DataSet_01_074,CEBPD,CSF1R,0.08033,True
matched,1,DataSet_01_075,CEBPZ,ALS2,0.31331,True
matched,1,DataSet_01_076,ETS1,PKLR,-0.1395,True
matched,1,DataSet_01_077,FOXM1,ATF3,-1.58354,True
matched,1,DataSet_01_078,HSF2,C1QTNF3,0.01678,True
matched,1,DataSet_01_079,MITF,CDH5,0.02536,True
matched,1,DataSet_01_080,RELA,MMP13,0.07749,True
matched,1,DataSet_01_081,SP1,E2F1,-0.25179,True
matched,1,DataSet_01_082,SP100,ACVR1B,-0.05181,False
matched,1,DataSet_01_083,STAT1,PLAUR,-0.33248,True
matched,1,DataSet_01_084,STAT3,MYH6,-0.27002,True
matched,1,DataSet_01_085,STAT6,GC,-0.12696,True
matched,1,DataSet_01_086,HIF1A,CSF2,0.02307,True
matched,1,DataSet_01_088,FOXP1,ACAT2,0.19808,True
matched,1,DataSet_01_089,NR2F2,FOXC1,0.74873,True
matched,1,DataSet_01_090,NR2F2,CDX1,-0.00499,True
matched,1,DataSet_01_091,ETV6,ATF7,0.03425,True
matched,1,DataSet_01_094,NANOG,CSF1,-0.18427,True
matched,1,DataSet_01_095,POU5F1,TNFSF11,-0.18327,True
matched,1,DataSet_01_096,SOX2,DDIT3,-0.00547,True
matched,1,DataSet_01_098,SALL4,ANKRD2,-0.16425,True
matched,1,DataSet_01_099,FOS,TGFB1,0.45575,True
matched,1,DataSet_01_101,IRF6,BHMT,0.09515,True
matched,1,DataSet_01_103,HNF1B,CCL15,0.0,True
matched,1,DataSet_01_105,FOXA1,TAL1,-0.12087,True
matched,1,DataSet_01_112,HSF1,CYP2A6,0.131,True
matched,1,DataSet_01_114,ARID1A,AA06,0.0,True
matched,1,DataSet_01_117,ID1,MUC1,1.37202,True
matched,1,DataSet_01_118,ID1,CD79A,-0.43521,True
matched,1,DataSet_01_121,ZIC2,ACTR3,0.70827,True
matched,1,DataSet_01_123,ZNF91,APCDD1,0.19858,True
matched,1,DataSet_01_127,ZNF254,AARSD1,0.04483,False
matched,1,DataSet_01_128,ZNF431,ABCA8,0.09728,False
matched,1,DataSet_01_132,EGR4,ABCC6P1,0.0,True
matched,1,DataSet_01_135,SPDEF,CDH15,0.26516,True
matched,1,DataSet_01_136,REST,DAPK1,-0.19428,True
matched,1,DataSet_01_138,IKZF1,ABO,0.30581,True
matched,1,DataSet_01_139,POLR3A,ABCC11,0.73525,False
matched,1,DataSet_01_142,LEF1,TYR,-0.00315,True
matched,1,DataSet_01_145,REST,LIPE,0.07864,True
matched,1,DataSet_01_147,EHF,AIP,0.14408,True
matched,1,DataSet_01_148,MYBL2,DLD,-0.02172,True
matched,1,DataSet_01_149,ETS2,CA9,0.07667,True
matched,1,DataSet_01_150,TFAP2C,CCL8,-0.06668,True
matched,1,DataSet_01_151,TEAD4,ABCB7,0.0,True
matched,1,DataSet_01_153,LIN28B,ATXN7,-0.03205,False
matched,1,DataSet_01_154,STAT1,ACAN,0.21007,True
matched,1,DataSet_01_155,HSF1,CNTF,0.61157,True
matched,1,DataSet_01_156,HIF1A,APOC3,0.04132,True
matched,1,DataSet_01_162,ELK1,CCL17,4.67445,True
matched,1,DataSet_01_164,JUN,CDKN1B,1.55485,True
matched,1,DataSet_01_165,MAF,ILK,8.71938,True
matched,1,DataSet_01_166,NFATC3,APPL1,0.0,True
matched,1,DataSet_01_168,STAT3,MUC1,0.39651,True
matched,1,DataSet_01_169,HOXB7,CHGB,-0.21756,True
matched,1,DataSet_01_170,HOXB7,COMP,0.15816,True
matched,1,DataSet_01_171,FOSL1,NR5A2,-0.19997,True
matched,1,DataSet_01_173,ESRRG,GABRA6,0.0,True
matched,1,DataSet_01_175,TP53,MMP1,-0.34495,True
matched,1,DataSet_01_176,NR2F2,ARNT,0.12837,True
matched,1,DataSet_01_177,NR2F2,CA2,0.01817,True
matched,1,DataSet_01_180,STAT3,HLA-DRB1,0.00985,True
matched,1,DataSet_01_183,TP63,DIO2,0.68679,True
matched,1,DataSet_01_184,STAT3,CGA,0.01321,True
matched,1,DataSet_01_185,TCF4,LIN28A,0.0,True
matched,1,DataSet_01_189,SPDEF,C1QTNF3,-0.0366,True
matched,1,DataSet_01_192,AR,BCL2,-0.26034,True
matched,1,DataSet_01_196,TP63,EBP,-0.21338,True
matched,1,DataSet_01_198,TP63,IL12A,-3.42777,True
matched,1,DataSet_01_200,TP63,ATM,-0.30535,True
matched,1,DataSet_01_203,XBP1,LAMB1,-1.31081,True
matched,1,DataSet_01_204,XBP1,CXCL5,-0.16144,True
matched,1,DataSet_01_211,REST,CD38,-0.80779,True
matched,1,DataSet_01_213,SOX11,ABAT,0.14897,True
matched,1,DataSet_01_214,BCLAF1,ACSBG1,0.03445,True
matched,1,DataSet_01_217,TAL1,FCER1G,0.01769,True
matched,1,DataSet_01_218,PTEN,FSHB,0.0,False
matched,1,DataSet_01_220,HIF1A,NGF,-0.06869,True
matched,1,DataSet_01_222,KLF9,BCL11B,-0.07584,True
matched,1,DataSet_01_223,FOXM1,CR2,0.0,True
matched,1,DataSet_01_224,HIF1A,HSPA5,-0.22421,True
matched,1,DataSet_01_226,KLF2,BHLHE41,0.47906,True
matched,1,DataSet_01_228,HIF1A,NR3C1,0.02921,True
matched,1,DataSet_01_233,FOXA1,AXIN2,0.96186,True
matched,1,DataSet_01_238,NFYB,AADAT,0.0,True
matched,1,DataSet_01_244,ETS1,FOSL1,0.4146,True
matched,1,DataSet_01_246,TLX1,AANAT,0.00747,True
matched,1,DataSet_01_247,GATA6,JUP,0.87827,True
matched,1,DataSet_01_248,SMAD2,CD9,0.0,True
matched,1,DataSet_01_255,YBX1,CYP24A1,2.1151,True
matched,1,DataSet_01_256,YBX1,HSF1,0.03274,True
matched,1,DataSet_01_257,YBX1,DRD2,-0.04962,True
matched,1,DataSet_01_258,YBX1,JAG1,-0.28895,True
matched,1,DataSet_01_260,SOX4,FMO3,-0.32781,True
matched,1,DataSet_01_261,NFKB2,CDX1,-0.02104,True
matched,1,DataSet_01_267,FOXO3,STAT5A,0.13901,True
matched,1,DataSet_01_269,SIX4,ABHD14A,0.31238,True
matched,1,DataSet_01_276,PTEN,ID2,-0.22799,False
matched,1,DataSet_01_277,SALL4,CEACAM5,0.0,True
matched,1,DataSet_01_280,ESRRA,CD320,-0.16658,True
matched,1,DataSet_01_281,MSX1,PTTG1,-0.76946,True
matched,1,DataSet_01_282,IRF7,TP53BP1,0.01511,True
matched,1,DataSet_01_283,AHR,ACTG2,0.0,True
matched,1,DataSet_01_293,POSTN,PTCH1,0.92923,False
matched,1,DataSet_01_295,TFAP4,ACSL5,-2.29042,True
matched,1,DataSet_01_299,SOX7,ABI3,-0.26098,True
matched,1,DataSet_01_300,SOX17,FABP4,0.12712,True
matched,1,DataSet_01_301,PTEN,CSF2,-0.44414,False
matched,1,DataSet_01_302,PTEN,HP,-0.42436,False
matched,1,DataSet_01_303,PTEN,SNAI2,1.76921,False
matched,1,DataSet_01_304,ETV5,BRF1,-0.06505,True
matched,1,DataSet_01_305,HOXA5,CCNE2,-0.38566,True
matched,1,DataSet_01_306,NR2E1,AMY1A,0.0,True
matched,1,DataSet_01_308,SOX9,TGFBR2,-0.49766,True
matched,1,DataSet_01_309,SOX9,CCL5,0.18511,True
matched,1,DataSet_01_312,TFAP2C,CFH,0.43764,True
matched,1,DataSet_01_313,OVOL2,ADAT2,-0.21963,False
matched,1,DataSet_01_318,ELK3,AIP,0.23946,True
matched,1,DataSet_01_324,MYC,BCL2L1,0.68239,True
matched,1,DataSet_01_327,TP63,HAMP,-0.0622,True
matched,1,DataSet_01_330,TP63,DNMT1,-0.00721,True
